esmini GIT REV: 41f5f08
esmini GIT TAG: 
esmini GIT BRANCH: master
esmini BUILD VERSION: N/A - client build
Scenario File Name: ./resources/esmini-sim/./dcase.xosc
Number of Vehicles: 2
Index [-] , TimeStamp [s] , #1 Entitity_Name [-] , #1 Entitity_ID [-] , #1 Current_Speed [m/s] , #1 Wheel_Angle [deg] , #1 Wheel_Rotation [-] , #1 bb_x [m] , #1 bb_y [m] , #1 bb_z [m] , #1 bb_length [m] , #1 bb_width [m] , #1 bb_height [m] , #1 World_Position_X [m] , #1 World_Position_Y [m] , #1 World_Position_Z [m] , #1 Vel_X [m/s] , #1 Vel_Y [m/s] , #1 Vel_Z [m/s] , #1 Acc_X [m/s2] , #1 Acc_Y [m/s2] , #1 Acc_Z [m/s2] , #1 Distance_Travelled_Along_Road_Segment [m] , #1 Lateral_Distance_Lanem [m] , #1 lane_id, #1 lane_offset[m] , #1 World_Heading_Angle [rad] , #1 Heading_Angle_Rate [rad/s] , #1 Relative_Heading_Angle [rad] , #1 Relative_Heading_Angle_Drive_Direction [rad] , #1 World_Pitch_Angle [rad] , #1 Road_Curvature [1/m] , #1 collision_ids , #2 Entitity_Name [-] , #2 Entitity_ID [-] , #2 Current_Speed [m/s] , #2 Wheel_Angle [deg] , #2 Wheel_Rotation [-] , #2 bb_x [m] , #2 bb_y [m] , #2 bb_z [m] , #2 bb_length [m] , #2 bb_width [m] , #2 bb_height [m] , #2 World_Position_X [m] , #2 World_Position_Y [m] , #2 World_Position_Z [m] , #2 Vel_X [m/s] , #2 Vel_Y [m/s] , #2 Vel_Z [m/s] , #2 Acc_X [m/s2] , #2 Acc_Y [m/s2] , #2 Acc_Z [m/s2] , #2 Distance_Travelled_Along_Road_Segment [m] , #2 Lateral_Distance_Lanem [m] , #2 lane_id, #2 lane_offset [m] , #2 World_Heading_Angle [rad] , #2 Heading_Angle_Rate [rad/s] , #2 Relative_Heading_Angle [rad] , #2 Relative_Heading_Angle_Drive_Direction [rad] , #2 World_Pitch_Angle [rad] , #2 Road_Curvature [1/m] , #2 collision_ids , 
138, 6.900000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, 0.000000, 1.290772, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, 0.800000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, 0.800000, 1, -0.735000, 1.570795, 0.000000, 1.570796, -1.570797, 0.000000, 0.000000, , 
139, 6.950000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, 0.000000, 1.433629, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, 0.850000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, 0.850000, 1, -0.685000, 1.570795, 0.000000, 1.570796, -1.570797, 0.000000, 0.000000, , 
140, 7.000000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, 0.000000, 1.576487, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, 0.900000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, 0.900000, 1, -0.635000, 1.570795, 0.000000, 1.570796, -1.570797, 0.000000, 0.000000, , 
141, 7.050000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, 0.000000, 1.719344, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, 0.950000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, 0.950000, 1, -0.585000, 1.570795, 0.000000, 1.570796, -1.570797, 0.000000, 0.000000, , 
142, 7.100000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, 0.000000, 1.862201, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, 1.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, 1.000000, 1, -0.535000, 1.570795, 0.000000, 1.570796, -1.570797, 0.000000, 0.000000, , 
143, 7.150000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, 0.000000, 2.005058, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, 1.050000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, 1.050000, 1, -0.485000, 1.570795, 0.000000, 1.570796, -1.570797, 0.000000, 0.000000, , 
144, 7.200000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, 0.000000, 2.147915, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, 1.100000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, 1.100000, 1, -0.435000, 1.570795, 0.000000, 1.570796, -1.570797, 0.000000, 0.000000, , 
145, 7.250000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, 0.000000, 2.290772, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, 1.150000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, 1.150000, 1, -0.385000, 1.570795, 0.000000, 1.570796, -1.570797, 0.000000, 0.000000, , 
146, 7.300000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, 0.000000, 2.433629, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, 1.200000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, 1.200000, 1, -0.335000, 1.570795, 0.000000, 1.570796, -1.570797, 0.000000, 0.000000, , 
147, 7.350000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, 0.000000, 2.576487, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, 1.250000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, 1.250000, 1, -0.285000, 1.570795, 0.000000, 1.570796, -1.570797, 0.000000, 0.000000, , 
148, 7.400000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, 0.000000, 2.719344, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, 1.300000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, 1.300000, 1, -0.235000, 1.570795, 0.000000, 1.570796, -1.570797, 0.000000, 0.000000, , 
149, 7.450000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, 0.000000, 2.862201, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, 1.350000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, 1.350000, 1, -0.185000, 1.570795, 0.000000, 1.570796, -1.570797, 0.000000, 0.000000, , 
150, 7.500000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, 0.000000, 3.005058, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, 1.400000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, 1.400000, 1, -0.135000, 1.570795, 0.000000, 1.570796, -1.570797, 0.000000, 0.000000, , 
151, 7.550000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, 0.000000, 3.147915, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, 1.450000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, 1.450000, 1, -0.085000, 1.570795, 0.000000, 1.570796, -1.570797, 0.000000, 0.000000, , 
152, 7.600000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, 0.000000, 3.290772, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, 1.500000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, 1.500000, 1, -0.035000, 1.570795, 0.000000, 1.570796, -1.570797, 0.000000, 0.000000, , 
153, 7.650000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, 0.000000, 3.433629, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, 1.550000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, 1.550000, 1, 0.015000, 1.570795, 0.000000, 1.570796, -1.570797, 0.000000, 0.000000, , 
154, 7.700000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, 0.000000, 3.576487, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, 1.600000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, 1.600000, 1, 0.065000, 1.570795, 0.000000, 1.570796, -1.570797, 0.000000, 0.000000, , 
155, 7.750000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, 0.000000, 3.719344, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, 1.650000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, 1.650000, 1, 0.115000, 1.570795, 0.000000, 1.570796, -1.570797, 0.000000, 0.000000, , 
156, 7.800000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, 0.000000, 3.862201, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, 1.700000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, 1.700000, 1, 0.165000, 1.570795, 0.000000, 1.570796, -1.570797, 0.000000, 0.000000, , 
157, 7.850000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, 0.000000, 4.005058, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, 1.750000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, 1.750000, 1, 0.215000, 1.570795, 0.000000, 1.570796, -1.570797, 0.000000, 0.000000, , 
158, 7.900000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, 0.000000, 4.147915, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, 1.800000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, 1.800000, 1, 0.265000, 1.570795, 0.000000, 1.570796, -1.570797, 0.000000, 0.000000, , 
159, 7.950000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, 0.000000, 4.290772, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, 1.850000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, 1.850000, 1, 0.315000, 1.570795, 0.000000, 1.570796, -1.570797, 0.000000, 0.000000, , 
160, 8.000000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, 0.000000, 4.433629, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, 1.900000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, 1.900000, 1, 0.365000, 1.570795, 0.000000, 1.570796, -1.570797, 0.000000, 0.000000, , 
161, 8.050000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, 0.000000, 4.576487, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, 1.950000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, 1.950000, 1, 0.415000, 1.570795, 0.000000, 1.570796, -1.570797, 0.000000, 0.000000, , 
162, 8.100000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, 0.000000, 4.719344, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, 2.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, 2.000000, 1, 0.465000, 1.570795, 0.000000, 1.570796, -1.570797, 0.000000, 0.000000, , 
163, 8.150000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, 0.000000, 4.862201, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, 2.050000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, 2.050000, 1, 0.515000, 1.570795, 0.000000, 1.570796, -1.570797, 0.000000, 0.000000, , 
164, 8.200000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, 0.000000, 5.005058, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, 2.100000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, 2.100000, 1, 0.565000, 1.570795, 0.000000, 1.570796, -1.570797, 0.000000, 0.000000, , 
165, 8.250000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, 0.000000, 5.147915, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, 2.150000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, 2.150000, 1, 0.615000, 1.570795, 0.000000, 1.570796, -1.570797, 0.000000, 0.000000, , 
166, 8.300000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, 0.000000, 5.290772, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, 2.200000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, 2.200000, 1, 0.665000, 1.570795, 0.000000, 1.570796, -1.570797, 0.000000, 0.000000, , 
167, 8.350000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, 0.000000, 5.433629, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, 2.250000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, 2.250000, 1, 0.715000, 1.570795, 0.000000, 1.570796, -1.570797, 0.000000, 0.000000, , 
168, 8.400000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, 0.000000, 5.576487, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, 2.300000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, 2.300000, 1, 0.765000, 1.570795, 0.000000, 1.570796, -1.570797, 0.000000, 0.000000, , 
169, 8.450000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, 0.000000, 5.719344, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, 2.350000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, 2.350000, 1, 0.815000, 1.570795, 0.000000, 1.570796, -1.570797, 0.000000, 0.000000, , 
170, 8.500000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, 0.000000, 5.862201, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, 2.400000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, 2.400000, 1, 0.865000, 1.570795, 0.000000, 1.570796, -1.570797, 0.000000, 0.000000, , 
171, 8.550000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, 0.000000, 6.005058, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, 2.450000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, 2.450000, 1, 0.915000, 1.570795, 0.000000, 1.570796, -1.570797, 0.000000, 0.000000, , 
172, 8.600000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, 0.000000, 6.147915, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, 2.500000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, 2.500000, 1, 0.965000, 1.570795, 0.000000, 1.570796, -1.570797, 0.000000, 0.000000, , 
173, 8.650000, Ego, 0, 0.000000, 0.000000, 0.403596, 1.458009, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 104.712049, -1.535000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.712049, -1.535000, -1, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Pedestrian, 1, 1.000000, 0.000000, 0.007587, -0.035237, 0.000419, 0.909958, 1.054907, 0.250000, 1.782590, 110.000000, 2.550000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.000000, 2.550000, 1, 1.015000, 1.570795, 0.000000, 1.570796, -1.570797, 0.000000, 0.000000, , 
